login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
stek29,stek29/awful-offset-finder,2017-08-25T15:07:24Z,8,8,C,True,True,
stek29,stek29/base100,2019-05-11T11:45:09Z,3,3,Go,True,True,other
stek29,stek29/bitnami-charts,2020-04-12T21:12:08Z,0,0,,True,False,other
stek29,stek29/bmstu-prog,2017-06-29T06:07:39Z,0,0,C++,True,True,unlicense
stek29,stek29/brew,2018-03-12T10:22:08Z,1,1,Ruby,True,False,bsd-2-clause
stek29,stek29/cert-manager,2022-08-22T03:22:54Z,0,0,,True,True,apache-2.0
stek29,stek29/ChameleonMini-rebooted,2019-04-10T02:19:52Z,0,0,C,True,True,other
stek29,stek29/cilium,2021-12-29T07:52:38Z,1,1,,True,False,apache-2.0
stek29,stek29/cloudflare-ddns,2020-07-20T03:15:07Z,2,2,,True,True,mit
stek29,stek29/Cybele,2020-03-19T20:16:19Z,0,0,,True,True,apache-2.0
stek29,stek29/cyrepo,2017-07-09T21:30:43Z,2,2,Shell,False,False,
stek29,stek29/darling,2017-06-11T17:57:45Z,0,0,C,True,True,gpl-3.0
stek29,stek29/docker-plugin-hostnic,2019-03-31T08:45:57Z,0,0,Go,True,True,
stek29,stek29/docs,2022-06-23T12:41:38Z,0,0,,True,False,apache-2.0
stek29,stek29/dotfiles,2018-03-10T00:43:15Z,7,7,Shell,True,True,mit
stek29,stek29/droid-config-kenzo,2017-01-29T14:55:48Z,0,0,,True,True,
stek29,stek29/droid-hal-kenzo,2017-01-29T13:59:50Z,0,0,,True,True,
stek29,stek29/droid-hal-version-kenzo,2017-01-29T15:24:15Z,0,0,,True,True,
stek29,stek29/e,2018-12-09T03:34:16Z,0,0,Assembly,True,True,
stek29,stek29/electra,2018-01-13T12:06:04Z,0,0,C,True,True,gpl-3.0
stek29,stek29/external-secrets,2024-08-27T07:41:55Z,0,0,,True,True,apache-2.0
stek29,stek29/fakesyslog,2019-08-10T00:17:51Z,1,1,C,True,True,
stek29,stek29/fakeTGUIKit,2018-11-08T00:49:38Z,2,2,Swift,True,True,
stek29,stek29/finicky,2024-10-02T10:44:24Z,1,1,,True,True,mit
stek29,stek29/Flycut,2018-05-12T16:47:03Z,0,0,Objective-C,True,False,mit
stek29,stek29/frida-core,2017-10-10T20:21:59Z,0,0,C,True,True,other
stek29,stek29/fsmon,2018-03-26T16:20:47Z,0,0,C,True,False,mit
ivanpopelyshev,ivanpopelyshev/alchemancy,2018-05-09T20:42:08Z,0,0,TypeScript,True,True,
ivanpopelyshev,ivanpopelyshev/amcharts3-webgl,2021-11-09T13:34:24Z,0,0,JavaScript,True,True,mit
ivanpopelyshev,ivanpopelyshev/autotiles-demo,2013-12-09T15:54:19Z,2,2,JavaScript,True,True,mit
ivanpopelyshev,ivanpopelyshev/awayjs-parcel-test,2019-08-29T16:01:47Z,0,0,JavaScript,True,True,
ivanpopelyshev,ivanpopelyshev/awesome-kotlin,2016-11-07T15:16:15Z,0,0,JavaScript,True,True,
ivanpopelyshev,ivanpopelyshev/awesome-pixijs,2019-02-14T13:13:28Z,11,11,,True,True,
ivanpopelyshev,ivanpopelyshev/bombermine-assets,2015-10-07T23:51:34Z,0,0,,True,True,apache-2.0
ivanpopelyshev,ivanpopelyshev/bombermine-shuffle,2013-03-05T11:05:55Z,46,46,JavaScript,True,True,
ivanpopelyshev,ivanpopelyshev/bombermine-tiles-demo,2013-06-08T13:37:51Z,3,3,Java,True,True,
ivanpopelyshev,ivanpopelyshev/bombermoon,2020-01-27T18:33:25Z,2,2,JavaScript,True,True,
ivanpopelyshev,ivanpopelyshev/Canvas2DtoWebGL,2022-12-31T15:38:55Z,0,0,,True,True,mit
ivanpopelyshev,ivanpopelyshev/casino-server,2016-05-19T14:01:09Z,1,1,JavaScript,True,True,mit
ivanpopelyshev,ivanpopelyshev/charts,2022-03-24T09:17:48Z,2,2,JavaScript,True,True,mit
ivanpopelyshev,ivanpopelyshev/corescript,2017-03-01T16:22:44Z,1,1,JavaScript,True,True,mit
ivanpopelyshev,ivanpopelyshev/dealport,2015-01-01T14:46:26Z,0,0,JavaScript,True,True,agpl-3.0
ivanpopelyshev,ivanpopelyshev/DefinitelyTyped,2016-11-06T12:56:24Z,0,0,TypeScript,True,True,other
ivanpopelyshev,ivanpopelyshev/disunity,2015-10-20T16:12:40Z,0,0,Java,True,True,unlicense
ivanpopelyshev,ivanpopelyshev/dreemgl,2017-03-23T12:48:58Z,0,0,JavaScript,True,True,apache-2.0
ivanpopelyshev,ivanpopelyshev/eureca.io,2016-02-01T15:49:37Z,0,0,JavaScript,True,True,
ivanpopelyshev,ivanpopelyshev/fae,2016-08-16T14:02:53Z,1,1,JavaScript,True,True,mit
ivanpopelyshev,ivanpopelyshev/FastPixel,2016-03-09T20:20:18Z,0,0,JavaScript,True,True,apache-2.0
ivanpopelyshev,ivanpopelyshev/filters,2024-03-20T11:43:21Z,2,2,,True,False,mit
ivanpopelyshev,ivanpopelyshev/FlaTWorld,2016-07-17T19:33:03Z,0,0,JavaScript,True,True,agpl-3.0
ivanpopelyshev,ivanpopelyshev/geekbrains-2020-08-04,2020-08-04T17:27:01Z,0,0,JavaScript,True,True,
ivanpopelyshev,ivanpopelyshev/geekbrains-lesson-server,2019-12-16T17:42:50Z,0,0,JavaScript,True,True,mit
ivanpopelyshev,ivanpopelyshev/grunt-jsmin-sourcemap,2014-05-20T11:53:04Z,0,0,JavaScript,True,True,unlicense
ivanpopelyshev,ivanpopelyshev/icancode-contest,2016-10-15T19:44:13Z,0,0,Java,True,True,mit
ivanpopelyshev,ivanpopelyshev/instagib.io,2017-10-25T16:21:05Z,1,1,JavaScript,True,True,mit
ivanpopelyshev,ivanpopelyshev/jackson-module-kotlin,2017-01-16T10:53:16Z,0,0,Kotlin,True,True,
ivanpopelyshev,ivanpopelyshev/java-game-server,2015-06-11T00:26:22Z,0,0,Java,True,True,mit
chip-red-pill,chip-red-pill/crbus_scripts,2020-05-21T16:44:43Z,118,118,Python,True,True,
chip-red-pill,chip-red-pill/glm-ucode,2020-05-19T09:50:19Z,277,277,,True,True,
chip-red-pill,chip-red-pill/glm_ucode_patch_parser,2022-07-27T21:45:34Z,15,15,Python,True,True,
chip-red-pill,chip-red-pill/IntelTXE-PoC,2020-05-19T09:45:40Z,138,138,Python,True,True,
chip-red-pill,chip-red-pill/MicrocodeDecryptor,2022-07-18T19:07:32Z,1490,1490,Python,True,True,
chip-red-pill,chip-red-pill/Sildes,2021-09-01T13:11:21Z,18,18,,True,True,
chip-red-pill,chip-red-pill/uCodeDisasm,2021-05-18T07:26:28Z,351,351,Python,True,True,
chip-red-pill,chip-red-pill/udbgInstr,2021-07-07T14:53:09Z,109,109,C++,True,True,
chip-red-pill,chip-red-pill/visa_sec_access,2023-02-03T18:05:39Z,9,9,C++,True,True,
bdemeshev,bdemeshev/angles_probabilities,2021-07-02T17:51:25Z,0,0,TeX,True,True,unlicense
bdemeshev,bdemeshev/arxiv-style,2021-07-14T16:49:44Z,0,0,,True,False,mit
bdemeshev,bdemeshev/auction_azbuka,2017-01-05T13:06:18Z,2,2,TeX,True,True,
bdemeshev,bdemeshev/awesome_time_series_in_python,2017-09-17T19:59:33Z,1,1,,True,True,
bdemeshev,bdemeshev/azbuka,2017-10-10T06:39:08Z,4,4,R,True,True,
bdemeshev,bdemeshev/bdemeshev.github.io,2016-09-14T13:11:07Z,0,0,CSS,True,True,mit
bdemeshev,bdemeshev/bigr,2014-09-29T10:38:43Z,0,0,R,True,True,
bdemeshev,bdemeshev/bookdown_rus_example,2019-03-12T10:15:02Z,0,0,CSS,True,True,cc0-1.0
bdemeshev,bdemeshev/bvarr,2014-07-25T06:00:51Z,22,22,R,True,True,
bdemeshev,bdemeshev/bvarrKK,2016-08-16T06:28:37Z,3,3,R,True,True,
bdemeshev,bdemeshev/bvar_om,2015-07-10T09:15:36Z,14,14,MATLAB,True,True,
bdemeshev,bdemeshev/cameron,2014-03-07T14:52:44Z,0,0,TeX,True,True,
bdemeshev,bdemeshev/cbr,2016-02-08T14:17:01Z,4,4,R,True,True,
bdemeshev,bdemeshev/complan_pro,2023-06-19T17:24:37Z,0,0,TeX,True,True,unlicense
bdemeshev,bdemeshev/complex_analysis_2024_spring,2023-06-05T08:54:45Z,0,0,,True,True,unlicense
bdemeshev,bdemeshev/coursera_linal,2020-07-15T21:10:59Z,12,12,TeX,True,True,
bdemeshev,bdemeshev/coursera_metrics,2014-09-02T18:07:06Z,13,13,HTML,True,True,
bdemeshev,bdemeshev/coursera_sc,2022-01-26T10:10:42Z,2,2,TeX,True,True,
bdemeshev,bdemeshev/coursera_ts,2021-01-27T09:15:56Z,0,0,,True,True,cc0-1.0
bdemeshev,bdemeshev/course_works,2016-07-04T19:00:58Z,0,0,TeX,True,True,
bdemeshev,bdemeshev/cuped_statistician_viewpoint,2021-10-20T14:53:51Z,2,2,TeX,True,True,unlicense
bdemeshev,bdemeshev/cv,2016-09-17T11:50:54Z,0,0,TeX,True,True,
bdemeshev,bdemeshev/dap_sr_final,2020-12-19T08:22:04Z,0,0,Jupyter Notebook,True,True,cc0-1.0
bdemeshev,bdemeshev/datamos,2014-11-14T19:56:15Z,2,2,R,True,True,
bdemeshev,bdemeshev/demdem,2014-12-09T16:57:49Z,0,0,R,True,True,
bdemeshev,bdemeshev/do401,2013-01-09T12:16:13Z,0,0,,True,True,
bdemeshev,bdemeshev/dsge_study,2017-03-05T11:08:08Z,4,4,Jupyter Notebook,True,True,
bdemeshev,bdemeshev/dvfu-hse-probability-statistics,2022-05-10T08:10:47Z,0,0,TeX,True,True,mit
bdemeshev,bdemeshev/Econometrics-Rosetta-Stone,2019-09-15T16:23:51Z,0,0,HTML,True,True,
bdemeshev,bdemeshev/edxr,2016-02-19T07:17:50Z,0,0,R,True,True,
KANKOSHEV,KANKOSHEV/ADVobfuscator,2021-06-16T16:56:06Z,2,2,,True,True,
KANKOSHEV,KANKOSHEV/anti-cheat-emulator,2021-05-08T08:28:45Z,0,0,,True,True,
KANKOSHEV,KANKOSHEV/AvastHV,2021-06-19T16:20:43Z,0,0,,True,True,
KANKOSHEV,KANKOSHEV/be-shellcode-tester,2021-12-25T14:41:08Z,4,4,,True,True,
KANKOSHEV,KANKOSHEV/CheekyBlinder,2021-06-05T09:47:04Z,0,0,,True,True,
KANKOSHEV,KANKOSHEV/CiDllDemo,2021-03-30T20:56:15Z,1,1,,True,True,mit
KANKOSHEV,KANKOSHEV/Controlling-The-Driver-With-IOCTL,2021-07-15T14:15:34Z,3,3,,True,True,
KANKOSHEV,KANKOSHEV/CosMapper,2021-08-08T13:58:50Z,9,9,,True,True,
KANKOSHEV,KANKOSHEV/Cvc,2021-03-28T20:51:54Z,0,0,,True,True,
KANKOSHEV,KANKOSHEV/CVEAC-2020,2021-05-23T11:26:48Z,0,0,,True,True,gpl-3.0
KANKOSHEV,KANKOSHEV/Detect-HiddenThread-via-KPRCB,2022-02-11T08:35:36Z,68,68,C,True,True,
KANKOSHEV,KANKOSHEV/Detect-KeAttachProcess,2022-02-08T19:54:24Z,110,110,C,True,True,
KANKOSHEV,KANKOSHEV/Detect-MouseClassServiceCallback,2022-02-07T08:45:25Z,47,47,C,True,True,
KANKOSHEV,KANKOSHEV/Detect-VM-and-Hypervisor,2021-06-19T16:18:03Z,8,8,,True,True,
KANKOSHEV,KANKOSHEV/Diminish-self-leak,2021-07-12T14:54:02Z,2,2,,True,True,
KANKOSHEV,KANKOSHEV/DSMM,2021-05-23T09:47:21Z,0,0,,True,True,
KANKOSHEV,KANKOSHEV/EACReversing,2021-05-08T08:29:33Z,0,0,,True,True,
KANKOSHEV,KANKOSHEV/EASY-HWID-SPOOFER,2021-02-16T11:57:03Z,10,10,,True,True,gpl-3.0
KANKOSHEV,KANKOSHEV/EasyAntiPatchGuard,2021-05-22T08:31:48Z,10,10,,True,True,
KANKOSHEV,KANKOSHEV/edgegdi_hook,2021-02-05T08:35:34Z,0,0,,True,True,
KANKOSHEV,KANKOSHEV/EFI_Driver_Access,2021-05-22T06:30:35Z,2,2,,True,True,
KANKOSHEV,KANKOSHEV/face-injector-v2,2020-11-17T14:55:24Z,263,263,C,True,True,
KANKOSHEV,KANKOSHEV/FortniteCheatSRCUpdateEveryUpdate,2021-05-12T15:44:44Z,2,2,,True,False,other
KANKOSHEV,KANKOSHEV/gina_public,2021-04-12T12:40:54Z,0,0,,True,True,
KANKOSHEV,KANKOSHEV/hwid_spoofer,2021-06-08T20:05:29Z,0,0,,True,False,
KANKOSHEV,KANKOSHEV/HyperHide,2021-07-01T09:43:28Z,3,3,,True,True,gpl-3.0
KANKOSHEV,KANKOSHEV/idaplugins-list,2021-05-24T21:29:39Z,3,3,,True,True,
KANKOSHEV,KANKOSHEV/IGodsEye-Reborn,2021-05-17T07:17:12Z,1,1,,True,True,
KANKOSHEV,KANKOSHEV/ImDuino,2021-08-12T20:08:59Z,0,0,,True,True,mit
KANKOSHEV,KANKOSHEV/imgui-gdi,2021-11-23T09:29:18Z,0,0,,True,True,mit
